Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,2nd_Road_Number,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,DateVals,TimeVals
200701FH10359,524770,176780,-0.204786,51.476176,3,1,1,5,11,E09000013,3,304,6,30,0,0,1,1,1,1,1,1,E01001948,908,562
200701FH10360,526240,176540,-0.183716,51.473693,3,2,1,3,11,E09000013,6,0,1,30,2,0,0,1,1,1,1,1,E01001939,920,472
200701FH10361,524090,177470,-0.21433,51.482526,3,1,1,6,11,E09000013,3,3218,6,30,3,3219,1,1,1,1,1,1,E01001886,930,939
200701FH10362,525230,176430,-0.198289,51.472928,3,2,1,6,11,E09000013,3,308,6,30,3,308,0,1,2,2,1,1,E01001925,902,499
200701FH10363,523470,179630,-0.222499,51.502074,3,2,1,3,11,E09000013,3,219,6,30,6,0,1,1,1,1,1,1,E01001857,927,899
200701FH10365,524260,177740,-0.211788,51.484916,3,2,1,4,11,E09000013,6,0,6,30,0,0,0,1,1,1,1,2,E01001892,928,599
200701FH10369,522030,178630,-0.243581,51.4934,3,1,1,2,11,E09000013,3,315,6,30,0,0,0,1,1,1,1,1,E01001933,898,1104
200701FH10370,522200,179530,-0.240822,51.501452,3,2,1,1,11,E09000013,4,408,6,30,3,0,0,4,1,1,1,1,E01001858,939,1209
200701FH10371,525810,176990,-0.189744,51.477833,3,2,1,7,11,E09000013,6,0,6,30,3,308,0,4,2,2,1,1,E01001923,938,1229
200701FH10372,522380,181130,-0.237675,51.515792,3,3,1,7,11,E09000013,5,0,6,30,3,0,0,1,1,1,1,1,E01001876,924,678
200701FH10373,524350,175910,-0.211136,51.468449,3,2,1,4,11,E09000013,3,219,6,30,0,0,4,1,1,1,1,1,E01001915,935,485
200701FH10374,522850,178550,-0.231803,51.492503,2,1,1,7,11,E09000013,3,315,6,30,0,0,1,1,1,1,1,1,E01001894,938,1029
200701FH10375,522980,178370,-0.229994,51.490857,3,2,1,7,11,E09000013,3,4,3,40,0,0,0,1,1,1,1,1,E01001894,903,702
200701FH10376,524450,176360,-0.209539,51.472471,3,2,1,5,11,E09000013,3,304,6,30,0,0,0,1,1,1,1,2,E01001952,929,989
200701FH10377,522030,179670,-0.243222,51.502746,3,1,1,4,11,E09000013,4,408,6,30,3,0,1,1,1,1,1,1,E01001860,928,1178
200701FH10378,523370,178620,-0.224292,51.493019,3,2,1,4,11,E09000013,3,315,6,30,3,219,0,1,1,1,1,2,E01001898,935,734
200701FH10379,523770,178650,-0.218523,51.493201,3,2,1,1,11,E09000013,3,315,6,30,0,0,0,1,1,1,1,1,E01001867,932,826
200701FH10380,525150,176380,-0.199458,51.472497,3,1,1,3,11,E09000013,6,0,6,30,3,308,1,1,1,1,1,2,E01001925,927,1099
200701FH10381,524730,176490,-0.205464,51.473578,3,2,1,5,11,E09000013,5,0,6,30,3,0,0,1,1,1,1,1,E01001951,936,734
200701FH10382,523330,178580,-0.224882,51.492668,3,2,1,3,11,E09000013,3,219,6,30,3,315,5,1,1,1,1,2,E01001898,934,644
200701FH10383,522520,181160,-0.235648,51.516032,3,1,1,5,11,E09000013,5,0,6,30,0,0,1,1,1,1,1,1,E01001876,929,749
200701FH10384,522980,181660,-0.228848,51.520425,3,2,1,4,11,E09000013,3,219,6,30,8,0,0,1,1,1,1,2,E01001874,935,439
200701FH10385,522310,179330,-0.239308,51.49963,3,2,1,6,11,E09000013,4,408,6,30,3,402,0,1,1,1,1,1,E01001930,937,1211
200701FH10386,524700,177260,-0.205624,51.480505,3,2,1,3,11,E09000013,3,3219,6,30,3,0,0,1,1,1,1,1,E01001902,899,866
200701FH10387,525170,177180,-0.198887,51.479682,3,1,1,1,11,E09000013,3,304,6,30,3,317,1,1,1,1,1,1,E01001953,939,964
200701FH10388,523500,179320,-0.222176,51.499282,3,2,1,4,11,E09000013,3,219,6,30,3,0,4,1,1,1,1,1,E01001856,935,1153
200701FH10389,523170,178440,-0.227234,51.491445,3,2,1,6,11,E09000013,3,306,6,30,7,4,5,1,1,2,1,2,E01001899,930,1079
200701FH10390,523330,178530,-0.224899,51.492219,3,2,1,7,11,E09000013,3,306,2,30,1,219,0,1,2,2,1,2,E01001898,896,814
200701FH10391,523530,181040,-0.221142,51.514733,2,2,1,5,11,E09000013,3,3220,3,30,3,3220,0,1,1,1,1,1,E01002877,943,589
200701FH10393,523330,178590,-0.224879,51.492758,3,2,1,4,11,E09000013,3,219,6,30,3,315,5,1,1,1,1,2,E01001898,935,866
200701FH10394,523890,179490,-0.2165,51.500724,3,2,1,1,11,E09000013,6,0,6,30,3,0,0,4,2,2,1,2,E01001852,939,29
200701FH10395,523600,179820,-0.220561,51.503754,3,2,1,5,11,E09000013,3,402,6,30,3,0,5,1,1,1,1,1,E01001857,943,1094
200701FH10396,524840,177950,-0.203365,51.486675,3,1,1,4,11,E09000013,6,0,6,30,3,317,0,1,1,1,1,2,E01001912,942,849
200701FH10398,522850,178760,-0.23173,51.49439,3,1,1,2,11,E09000013,3,315,6,30,8,0,0,1,1,1,1,1,E01001899,947,881
200701FH10399,522200,180170,-0.240601,51.507203,2,2,1,1,11,E09000013,6,0,6,30,0,0,0,4,1,1,1,1,E01001956,953,1189
200701FH10401,523430,178620,-0.223428,51.493006,3,2,1,5,11,E09000013,3,219,1,30,1,315,0,1,1,1,1,1,E01001898,936,523
200701FH10402,523340,179710,-0.224343,51.502822,3,2,1,2,11,E09000013,3,402,6,30,3,0,0,1,1,1,1,1,E01001943,947,1196
200701FH10403,523530,178020,-0.222198,51.487592,3,3,2,3,11,E09000013,3,219,6,30,6,0,0,1,1,1,1,1,E01001891,941,439
200701FH10405,522970,178550,-0.230075,51.492477,3,1,1,2,11,E09000013,3,315,6,30,3,0,0,1,1,1,1,2,E01001894,940,719
200701FH10406,524080,176660,-0.214758,51.475249,3,2,1,4,11,E09000013,3,219,6,30,6,0,0,1,1,1,1,1,E01001915,942,619
200701FH10407,523100,181270,-0.227255,51.516894,3,2,1,4,11,E09000013,3,219,6,30,3,0,0,4,2,2,1,1,E01001874,949,59
200701FH10408,523230,178780,-0.226252,51.494488,3,2,1,1,11,E09000013,5,0,6,30,3,0,0,1,1,1,1,2,E01001898,946,779
200701FH10409,524570,178400,-0.207093,51.490779,2,2,1,3,11,E09000013,3,4,3,30,6,317,5,1,1,1,1,2,E01001914,948,676
200701FH10410,524370,176130,-0.210771,51.470422,3,2,1,7,11,E09000013,3,219,6,30,3,0,4,1,1,1,1,2,E01001915,938,1079
200701FH10411,523050,181430,-0.22792,51.518343,3,2,1,4,11,E09000013,3,219,6,40,8,0,0,1,1,1,1,1,E01001874,949,517
200701FH10412,523390,178770,-0.223952,51.494363,3,2,1,3,11,E09000013,3,219,6,30,0,0,0,4,1,1,1,1,E01001898,948,1379
200701FH10414,523790,179890,-0.2178,51.504341,3,2,1,6,11,E09000013,3,402,6,30,0,0,0,1,1,1,1,2,E01001943,937,977
200701FH10417,524820,178030,-0.203625,51.487399,3,2,2,7,11,E09000013,4,317,6,30,3,0,0,4,2,2,1,1,E01001912,959,1354
200701FH10418,524470,177240,-0.208941,51.480376,2,2,1,1,11,E09000013,6,0,6,30,3,0,0,1,1,1,1,1,E01001903,946,1027
200701FH10419,522430,180080,-0.237319,51.506345,3,2,1,3,11,E09000013,3,4020,6,30,3,0,0,1,2,2,1,1,E01001860,955,1154
200701FH10420,524350,176260,-0.211013,51.471595,3,1,1,3,11,E09000013,3,304,6,30,3,219,1,1,2,2,1,2,E01001952,955,1094
200701FH10422,525520,177050,-0.193896,51.478436,3,2,1,2,11,E09000013,4,318,6,30,3,0,0,1,1,1,1,1,E01001921,961,1039
200701FH10423,523250,178670,-0.226002,51.493495,3,2,2,3,11,E09000013,3,315,6,30,3,315,0,1,1,1,1,1,E01001899,955,906
200701FH10424,524850,177930,-0.203228,51.486493,2,1,1,1,11,E09000013,4,317,6,30,0,0,1,1,1,1,1,1,E01001912,946,834
200701FH10425,523210,178580,-0.22661,51.492694,2,2,1,1,11,E09000013,3,315,6,30,0,0,0,1,1,1,1,2,E01001899,953,959
200701FH10426,522300,180480,-0.239053,51.509968,2,2,1,7,11,E09000013,6,0,6,30,0,0,0,1,1,1,1,1,E01001955,959,761
200701FH10427,523410,179740,-0.223325,51.503076,3,1,1,7,11,E09000013,3,219,6,30,7,402,5,1,1,1,1,1,E01001943,945,904
200701FH10428,522910,180060,-0.230414,51.506061,3,2,1,6,11,E09000013,3,4020,6,30,3,0,0,1,1,1,1,1,E01001942,944,1149
200701FH10429,523290,179690,-0.22507,51.502653,3,1,1,5,11,E09000013,3,402,6,30,3,0,0,1,1,1,1,1,E01001943,957,462
200701FH10431,522370,182840,-0.237226,51.531163,3,2,1,3,11,E09000013,3,219,6,30,8,0,0,1,1,1,1,1,E01001877,948,1001
200701FH10432,523050,180030,-0.228408,51.505761,3,2,1,6,11,E09000013,3,4020,6,30,0,0,4,1,1,1,1,1,E01001941,958,1159
200701FH10435,525760,175980,-0.190822,51.468767,3,2,1,4,11,E09000013,3,217,6,30,3,0,0,1,1,1,1,1,E01001937,928,559
200701FH10436,523700,179860,-0.219107,51.504091,3,1,1,1,11,E09000013,3,402,2,30,0,0,4,1,1,1,1,1,E01001857,953,1166
200701FH10438,525610,176960,-0.192633,51.477608,3,1,1,2,11,E09000013,4,318,6,30,3,0,0,1,1,1,1,1,E01001923,968,1042
200701FH10439,522740,180080,-0.232855,51.506278,2,2,2,1,11,E09000013,6,0,6,30,3,4020,0,1,1,1,1,1,E01001942,967,809
200701FH10440,522340,180080,-0.238616,51.506364,3,2,1,3,11,E09000013,3,4020,6,30,3,0,4,1,1,1,1,1,E01001954,941,1034
200701FH10441,524330,175880,-0.211435,51.468184,3,2,1,7,11,E09000013,3,219,6,30,3,0,4,1,1,1,1,1,E01001915,980,477
200701FH10442,522940,178760,-0.230434,51.494371,3,2,1,6,11,E09000013,3,315,2,30,6,0,0,1,1,1,1,1,E01001899,895,509
200701FH10443,522040,179660,-0.243081,51.502654,3,1,1,3,11,E09000013,4,408,6,30,0,0,1,1,1,1,1,1,E01001860,948,615
200701FH10445,524610,176560,-0.207166,51.474234,3,3,1,5,11,E09000013,5,0,6,30,6,304,0,1,1,1,1,1,E01001951,964,584
200701FH10446,525920,177100,-0.188121,51.478797,2,1,2,7,11,E09000013,3,308,6,30,3,0,1,4,1,1,1,1,E01001920,966,1295
200701FH10448,525990,177180,-0.187085,51.4795,3,2,1,2,11,E09000013,3,308,6,30,3,0,0,1,1,1,1,2,E01001920,954,1094
200701FH10449,522990,180130,-0.229237,51.506673,3,1,1,1,11,E09000013,6,0,6,30,0,0,0,1,1,1,1,1,E01001945,967,1169
200701FH10451,525600,176810,-0.19283,51.476262,3,2,1,7,11,E09000013,3,308,6,30,3,217,0,1,1,1,1,1,E01001924,973,509
200701FH10452,523630,177870,-0.220811,51.486222,2,2,1,3,11,E09000013,3,219,6,30,8,0,0,1,1,1,1,1,E01001890,976,999
200701FH10454,523720,177600,-0.21961,51.483776,3,2,1,2,11,E09000013,3,219,6,30,3,0,5,1,1,1,1,1,E01001891,975,809
200701FH10455,524700,177260,-0.205624,51.480505,3,2,1,3,11,E09000013,3,3219,6,30,3,0,0,1,1,1,1,1,E01001902,976,1069
200701FH10456,525940,177140,-0.187819,51.479152,3,2,1,3,11,E09000013,3,308,6,30,3,0,0,1,1,1,1,1,E01001921,976,494
200701FH10457,523600,177930,-0.221222,51.486768,3,2,1,5,11,E09000013,3,219,6,30,3,0,4,1,1,1,1,1,E01001891,971,544
200701FH10458,524580,178400,-0.206949,51.490777,3,2,1,3,11,E09000013,4,317,6,30,6,4,5,1,1,1,1,1,E01001914,976,1041
200701FH10460,522570,182200,-0.234567,51.525368,2,2,2,5,11,E09000013,3,219,6,30,3,0,0,1,1,1,1,1,E01001874,978,569
200701FH10462,524580,178400,-0.206949,51.490777,3,2,1,3,11,E09000013,3,4,3,30,6,317,0,1,1,1,1,1,E01001914,969,464
200701FH10464,523570,179890,-0.220968,51.504389,3,2,1,4,11,E09000013,3,4020,6,30,0,0,0,1,1,1,1,1,E01001943,991,549
200701FH10465,525780,175910,-0.190559,51.468133,3,2,1,6,11,E09000013,6,0,6,30,6,217,1,1,1,1,1,1,E01001938,979,1204
200701FH10466,522170,179270,-0.241344,51.499121,3,1,1,5,11,E09000013,3,402,6,30,0,0,1,1,1,1,1,1,E01001930,978,809
200701FH10467,524720,178160,-0.205018,51.488589,3,1,1,5,11,E09000013,4,317,6,30,3,0,0,1,1,1,1,2,E01001908,985,785
200701FH10468,525700,176390,-0.19154,51.472465,3,2,1,7,11,E09000013,3,217,6,30,3,217,0,1,1,1,1,2,E01001937,987,869
200701FH10469,523180,181060,-0.226176,51.51499,3,2,1,6,11,E09000013,3,219,3,30,6,40,0,1,1,1,1,1,E01001874,979,624
200701FH10470,522200,178640,-0.24113,51.493453,3,1,1,3,11,E09000013,3,315,6,30,3,0,0,1,1,1,1,2,E01001932,983,466
200701FH10472,525080,177880,-0.199935,51.485993,3,2,1,1,11,E09000013,3,3218,6,30,8,0,0,1,1,1,1,1,E01001884,981,694
200701FH10473,523170,181090,-0.22631,51.515261,3,1,1,5,11,E09000013,3,219,6,30,6,40,0,1,1,1,1,1,E01001874,985,969
200701FH10474,525230,177250,-0.197999,51.480298,3,1,1,5,11,E09000013,3,304,6,30,0,0,0,1,1,1,1,1,E01001953,978,659
200701FH10475,526250,176530,-0.183575,51.473601,2,2,1,5,11,E09000013,6,0,1,30,1,0,0,1,1,1,1,1,E01001936,992,459
200701FH10476,524940,177830,-0.201968,51.485575,3,2,1,4,11,E09000013,3,3218,6,30,8,0,0,4,1,1,1,1,E01001884,984,1199
200701FH10477,523480,179220,-0.222499,51.498387,2,2,1,1,11,E09000013,3,219,6,30,3,0,0,4,2,2,1,1,E01001856,995,1389
200701FH10479,525150,177300,-0.199133,51.480765,3,3,1,6,11,E09000013,4,317,6,30,3,3219,0,1,1,1,1,1,E01001882,972,1059
200701FH10480,524720,178160,-0.205018,51.488589,3,2,1,2,11,E09000013,4,317,6,30,3,0,0,1,1,1,1,1,E01001908,996,667
200701FH10482,524720,176250,-0.205692,51.471423,3,1,1,7,11,E09000013,6,0,6,30,3,308,0,1,1,1,1,2,E01001926,980,809
200701FH10483,523300,180550,-0.224626,51.51038,3,1,1,2,11,E09000013,3,219,6,30,0,0,0,1,1,1,1,1,E01001943,982,664
200701FH10484,523690,176980,-0.220259,51.47821,3,3,2,6,11,E09000013,6,0,6,30,6,0,0,1,1,1,1,1,E01001919,986,459
200701FH10485,524310,178790,-0.210699,51.494341,3,2,1,2,11,E09000013,4,317,6,30,0,0,0,1,1,1,1,1,E01001866,989,894
200701FH10486,522840,180510,-0.231265,51.51012,3,2,1,6,11,E09000013,6,0,6,30,0,0,1,1,1,1,1,1,E01001961,986,1127
200701FH10487,523680,177750,-0.220134,51.485132,3,2,1,3,11,E09000013,3,219,6,30,3,0,0,1,1,1,1,1,E01001891,990,504
200701FH10488,524900,177810,-0.202551,51.485404,3,1,1,4,11,E09000013,3,3218,1,30,1,317,1,4,1,1,1,2,E01001884,984,1405
200701FH10489,525150,176400,-0.199451,51.472677,3,2,1,6,11,E09000013,3,308,6,30,3,0,1,1,1,1,1,2,E01001925,993,798
200701FH10490,525010,176980,-0.201261,51.47792,3,2,1,6,11,E09000013,3,304,6,30,0,0,0,4,1,1,1,1,E01001947,1000,1221
200701FH10491,524790,177130,-0.204374,51.479317,3,2,1,2,11,E09000013,5,0,6,30,3,0,0,1,1,1,1,1,E01001901,989,1065
200701FH10493,524120,177460,-0.213902,51.48243,3,2,1,5,11,E09000013,3,3218,1,30,1,3219,1,1,1,1,1,2,E01001903,992,569
200701FH10495,524720,178160,-0.205018,51.488589,3,2,1,4,11,E09000013,4,317,6,30,3,0,0,1,1,1,1,2,E01001908,984,584
200701FH10496,523100,181270,-0.227255,51.516894,3,2,1,2,11,E09000013,3,219,6,30,3,0,0,1,1,1,1,2,E01001874,996,414
200701FH10498,523300,180540,-0.224629,51.51029,3,2,1,4,11,E09000013,3,219,6,30,8,0,0,4,2,2,1,1,E01001943,998,1124
200701FH10499,523210,179660,-0.226233,51.502401,3,2,1,7,11,E09000013,3,402,6,30,3,0,0,4,1,1,1,1,E01001941,987,1213
200701FH10500,525820,177000,-0.189596,51.47792,3,3,1,4,11,E09000013,3,308,6,30,8,0,0,4,1,1,1,2,E01001921,991,1199
200701FH10501,523020,180040,-0.228836,51.505857,3,1,1,6,11,E09000013,3,4020,6,30,0,0,4,1,1,1,1,1,E01001941,993,964
200701FH10502,522790,180080,-0.232135,51.506267,3,1,1,7,11,E09000013,3,4020,6,30,3,0,0,4,1,1,1,2,E01001942,980,109
200701FH10503,521990,179830,-0.243743,51.504193,3,1,1,1,11,E09000013,4,408,6,30,3,0,1,4,1,1,1,1,E01001860,988,1359
200701FH10504,522120,179560,-0.241964,51.501738,3,2,2,2,11,E09000013,4,408,6,30,3,0,1,1,1,1,1,2,E01001930,996,689
200701FH10506,524140,178380,-0.213291,51.490694,2,2,1,3,11,E09000013,3,4,3,40,6,4,0,1,1,1,1,1,E01001889,990,587
200701FH10508,525080,176390,-0.200462,51.472602,3,2,1,6,11,E09000013,3,308,6,30,3,0,5,1,1,1,1,2,E01001925,993,829
200701FH10510,522300,180950,-0.23889,51.514192,3,2,1,3,11,E09000013,3,40,3,30,3,0,0,1,1,1,1,2,E01001955,983,506
200701FH10511,523880,178660,-0.216935,51.493267,3,2,1,4,11,E09000013,3,315,6,30,0,0,0,1,1,2,1,1,E01001867,1012,734
200701FH10512,523670,177790,-0.220263,51.485494,3,2,1,4,11,E09000013,3,219,6,30,3,0,0,1,1,1,1,1,E01001891,998,1008
200701FH10513,524730,177260,-0.205192,51.480498,3,2,1,4,11,E09000013,3,3219,6,30,3,0,0,4,1,1,1,1,E01001901,998,1174
200701FH10514,522720,180080,-0.233143,51.506282,3,1,1,5,11,E09000013,3,4020,6,30,3,0,0,1,1,1,1,1,E01001942,999,574
200701FH10515,523880,177550,-0.217325,51.483291,3,2,1,5,11,E09000013,3,3218,6,30,3,0,0,1,1,1,1,1,E01001886,999,1015
200701FH10516,525340,178020,-0.196143,51.487194,3,1,1,3,11,E09000013,3,3218,6,30,0,0,4,1,2,2,1,1,E01001883,1004,939
200701FH10517,523820,179880,-0.217372,51.504245,3,2,1,3,11,E09000013,3,3220,1,30,1,402,0,1,1,1,1,2,,997,659
200701FH10518,522170,179270,-0.241344,51.499121,3,1,1,2,11,E09000013,3,402,6,30,0,0,1,1,1,1,1,1,E01001930,968,959
200701FH10520,525670,175620,-0.192245,51.465551,3,2,1,6,11,E09000013,6,0,6,30,3,0,0,1,1,1,1,1,E01001934,1007,511
200701FH10521,524610,178330,-0.206542,51.490141,3,1,1,2,11,E09000013,4,317,6,30,3,0,1,1,1,1,1,1,E01001914,1017,734
200701FH10522,524120,177460,-0.213902,51.48243,3,2,1,2,11,E09000013,3,3218,1,30,2,3219,1,4,1,1,1,1,E01001903,996,1290
200701FH10524,524400,178710,-0.209431,51.493602,3,2,1,3,11,E09000013,4,317,6,30,3,0,0,1,1,2,1,1,E01001866,1004,389
200701FH10525,523000,180040,-0.229124,51.505862,3,2,1,6,11,E09000013,3,4020,6,30,3,0,0,1,1,1,1,1,E01001941,1014,803
200701FH10528,523730,177580,-0.219473,51.483594,3,2,1,2,11,E09000013,3,219,6,30,6,3218,5,4,1,1,1,2,E01001891,1017,1229
200701FH10529,522800,180080,-0.231991,51.506265,3,2,1,6,11,E09000013,3,4020,6,30,3,0,0,1,1,1,1,1,E01001942,1007,1081
200701FH10530,525570,176780,-0.193272,51.475999,2,2,1,6,11,E09000013,3,308,6,30,3,217,0,1,1,1,1,1,E01001922,1007,519
200701FH10531,522960,178380,-0.230279,51.490951,3,3,2,6,11,E09000013,3,4,3,30,0,0,0,4,1,2,1,1,E01001894,1000,399
200701FH10532,523480,179200,-0.222506,51.498208,3,2,1,5,11,E09000013,3,219,6,30,3,0,0,1,1,1,1,2,E01001856,1006,1112
200701FH10533,522620,178580,-0.235104,51.492823,2,2,1,6,11,E09000013,3,315,6,30,3,408,1,1,1,1,1,1,E01001932,1014,839
200701FH10534,523330,179950,-0.224403,51.504981,3,2,1,5,11,E09000013,3,219,2,30,3,4020,0,4,1,1,1,1,E01001943,1006,1264
200701FH10535,522990,180040,-0.229269,51.505864,3,2,1,4,11,E09000013,3,4020,6,30,3,0,0,1,1,1,1,1,E01001941,1012,1044
200701FH10536,523400,179940,-0.223399,51.504876,3,1,1,1,11,E09000013,3,4020,2,30,0,0,0,1,1,1,1,2,E01001943,967,1169
200701FH10537,524920,177760,-0.202281,51.48495,3,2,1,4,11,E09000013,4,317,6,30,0,0,0,1,1,2,1,1,E01001884,970,1085
200701FH10538,525150,176400,-0.199451,51.472677,2,1,1,2,11,E09000013,3,308,6,30,3,0,1,1,1,1,1,2,E01001925,1017,959
200701FH10539,522600,180470,-0.234736,51.509813,3,1,1,7,11,E09000013,5,0,6,30,3,0,0,1,1,1,1,1,E01001955,994,1044
200701FH10540,525630,177240,-0.192245,51.480119,3,2,1,5,11,E09000013,3,304,6,30,3,0,0,1,1,1,1,1,E01001920,999,993
200701FH10542,524970,177650,-0.2016,51.48395,3,1,1,4,11,E09000013,4,317,6,30,0,0,0,4,1,1,1,1,E01001881,977,1214
200701FH10543,524960,177220,-0.201896,51.480088,2,2,1,7,11,E09000013,3,3219,6,30,3,0,0,1,1,1,1,1,E01001953,973,768
200701FH10544,523080,181260,-0.227547,51.516809,3,3,1,7,11,E09000013,5,0,6,30,3,219,0,4,2,2,1,1,E01001874,1001,80
200701FH10546,523420,178420,-0.223642,51.491211,3,2,1,6,11,E09000013,3,219,2,30,3,219,0,1,1,1,1,1,E01001900,1000,422
200701FH10547,522830,179280,-0.231837,51.499068,2,2,1,6,11,E09000013,6,0,6,30,6,0,0,1,1,1,1,1,E01001895,986,1069
200701FH10548,522340,178400,-0.239198,51.491265,3,1,1,7,11,E09000013,3,4,3,40,0,0,0,4,1,1,1,1,E01001932,1008,11
200701FH10549,525040,176750,-0.200911,51.475846,3,2,1,5,11,E09000013,5,0,6,30,8,0,0,1,1,1,1,1,E01001950,1020,1019
200701FH10550,525150,176400,-0.199451,51.472677,3,2,1,6,11,E09000013,3,308,6,30,3,0,0,1,1,1,1,1,E01001925,1007,759
200701FH10551,523220,179240,-0.226235,51.498624,3,2,1,2,11,E09000013,6,0,6,30,3,0,0,4,1,1,1,1,E01001896,1017,1364
200701FH10553,523520,178440,-0.222195,51.491369,3,3,1,1,11,E09000013,3,219,2,30,3,219,0,1,1,1,1,2,E01001898,1002,984
200701FH10554,522400,182610,-0.236874,51.529089,3,1,1,3,11,E09000013,3,219,6,30,0,0,0,1,1,1,1,1,E01001877,1018,921
200701FH10555,524590,178190,-0.206879,51.488887,3,2,1,5,11,E09000013,6,0,6,30,6,0,0,4,1,1,1,2,E01001908,1013,1221
200701FH10556,525770,175770,-0.190753,51.466877,3,2,1,3,11,E09000013,6,0,6,30,0,0,0,1,2,2,1,2,E01001938,1018,519
200701FH10557,521910,180010,-0.244832,51.505828,3,1,1,4,11,E09000013,4,408,6,30,0,0,0,1,1,1,1,1,E01001861,1012,979
200701FH10558,523100,181270,-0.227255,51.516894,3,2,1,5,11,E09000013,3,219,6,30,3,0,0,1,1,1,1,1,E01001874,1006,929
200701FH10559,524820,178030,-0.203625,51.487399,3,2,1,5,11,E09000013,4,317,6,30,3,0,0,4,1,1,1,1,E01001912,1006,1124
200701FH10560,523350,179710,-0.224199,51.50282,3,2,1,3,11,E09000013,6,0,6,30,3,402,0,1,1,1,1,1,E01001943,1018,1063
200701FH10561,522440,178620,-0.237682,51.493221,3,1,1,1,11,E09000013,6,0,6,30,3,315,0,4,1,1,1,1,E01001932,1016,1154
200701FH10562,523630,179830,-0.220125,51.503837,3,1,1,5,11,E09000013,3,402,6,30,0,0,5,1,1,1,1,1,E01001857,999,534
200701FH10563,522750,180080,-0.232711,51.506275,3,2,1,5,11,E09000013,3,4020,6,30,0,0,0,4,1,1,1,1,E01001942,1013,1219
200701FH10564,523680,177720,-0.220144,51.484863,3,2,1,4,11,E09000013,3,219,6,30,3,0,0,1,1,1,1,1,E01001891,1019,867
200701FH10565,525780,175900,-0.190563,51.468043,3,2,1,1,11,E09000013,3,217,6,30,6,0,1,4,1,1,1,1,E01001938,1023,1264
200701FH10566,525720,176940,-0.191057,51.477403,3,2,1,6,11,E09000013,3,308,6,30,3,0,4,1,1,1,1,1,E01001923,1028,794
200701FH10569,522900,180560,-0.230384,51.510557,3,2,1,7,11,E09000013,6,0,6,30,3,0,0,4,1,1,1,2,E01001946,931,1159
200701FH10570,523170,181060,-0.22632,51.514992,3,2,1,6,11,E09000013,3,219,3,30,7,40,0,1,1,1,1,2,E01001874,1021,899
200701FH10571,523030,179590,-0.228849,51.501811,3,2,1,5,11,E09000013,3,402,6,30,3,0,5,1,1,2,1,1,E01001896,1027,1144
200701FH10572,523350,178610,-0.224584,51.492934,3,2,1,6,11,E09000013,3,219,6,30,3,315,0,4,1,1,1,1,E01001898,1028,1429
200701FH10573,522000,179780,-0.243616,51.503742,3,1,1,6,11,E09000013,4,408,6,30,3,0,0,1,1,1,1,2,E01001860,1021,1064
200701FH10574,524980,176910,-0.201717,51.477298,3,1,1,6,11,E09000013,3,304,6,30,6,0,0,1,1,1,1,1,E01001950,1021,841
200701FH10575,522320,178630,-0.239406,51.493337,3,2,1,7,11,E09000013,3,315,6,30,3,0,0,4,1,1,1,1,E01001932,1029,1195
200701FH10577,521880,180100,-0.245233,51.506643,3,2,1,6,11,E09000013,4,408,6,30,6,4020,0,4,2,2,1,1,E01001861,1028,29
200701FH10578,524390,178950,-0.209491,51.495762,3,2,1,2,11,E09000013,3,315,6,30,3,0,0,1,2,2,1,1,E01001866,1024,983
200701FH10580,524410,175990,-0.210245,51.469155,2,2,1,1,11,E09000013,3,219,6,30,6,219,5,4,2,2,1,2,E01001915,1030,1424
200701FH10583,524230,178840,-0.211833,51.494808,3,2,1,2,11,E09000013,3,315,6,30,3,317,0,1,1,1,1,2,E01001866,1031,928
200701FH10584,525390,177210,-0.19571,51.479903,3,2,1,7,11,E09000013,3,304,6,30,3,318,0,4,1,1,1,2,E01001920,1036,1269
200701FH10585,523350,178610,-0.224584,51.492934,3,2,1,3,11,E09000013,3,219,1,30,1,315,5,1,1,1,1,1,E01001898,1032,1019
200701FH10586,523510,178620,-0.222277,51.492989,3,1,1,1,11,E09000013,3,315,6,30,3,219,5,1,1,1,1,1,E01001898,1044,959
200701FH10588,524540,178540,-0.207476,51.492044,2,1,1,1,11,E09000013,6,0,6,30,3,317,1,4,2,2,1,1,E01001872,1030,1025
200701FH10589,522720,179480,-0.233352,51.50089,3,2,1,5,11,E09000013,5,0,6,30,3,402,0,4,1,1,1,1,E01001858,1041,1285
200701FH10590,524760,178470,-0.204333,51.491366,2,1,1,2,11,E09000013,3,4,3,40,0,0,0,4,1,1,1,1,E01001870,996,1389
200701FH10592,522320,178640,-0.239403,51.493427,3,2,1,4,11,E09000013,3,315,6,30,6,0,4,1,1,1,1,1,E01001932,1026,839
200701FH10593,523940,176920,-0.216682,51.477616,3,1,1,1,11,E09000013,3,219,6,30,3,0,0,1,2,2,1,1,E01001918,1044,630
